Age,Country,CountryCode,Player,Position
23 October 1958  ,Paraguay,PAR,Julian CORONEL,Goalkeeper
7 February 1938  ,Paraguay,PAR,RE Cayetano,Coach
20 September 1953  ,Poland,POL,Jozef MLYNARCZYK,Goalkeeper
11 July 1960  ,Poland,POL,Kazimierz PRZYBYS,Defender
6 June 1954  ,Poland,POL,Wladyslaw ZMUDA,Defender
22 November 1959  ,Poland,POL,Marek OSTROWSKI,Defender
8 January 1958  ,Poland,POL,Roman WOJCICKI,Defender
27 September 1961  ,Poland,POL,Waldemar MATYSIK,Midfielder
27 April 1962  ,Poland,POL,Ryszard TARASIEWICZ,Midfielder
14 May 1962  ,Poland,POL,Jan URBAN,Forward
17 March 1959  ,Poland,POL,Jan KARAS,Midfielder
31 January 1956  ,Poland,POL,Stefan MAJEWSKI,Defender
16 July 1957  ,Poland,POL,Wlodimierz SMOLAREK,Forward
17 August 1959  ,Poland,POL,Jacek KAZIMIERSKI,Goalkeeper
14 August 1959  ,Poland,POL,Ryszard KOMORNICKI,Midfielder
6 June 1963  ,Poland,POL,Dariusz KUBICKI,Defender
21 September 1959  ,Poland,POL,Andrzej BUNCOL,Midfielder
22 July 1960  ,Poland,POL,Andrzej PALASZ,Forward
1 January 1958  ,Poland,POL,Andrzej ZGUTCZYNSKI,Forward
12 February 1958  ,Poland,POL,Krzysztof PAWLAK,Defender
13 August 1963  ,Poland,POL,Jozef WANDZIK,Goalkeeper
3 March 1956  ,Poland,POL,Zbigniew BONIEK,Forward
30 September 1962  ,Poland,POL,Dariusz DZIEKANOWSKI,Midfielder
9 March 1962  ,Poland,POL,Jan FURTOK,Forward
3 May 1942  ,Poland,POL,PIECHNICZEK Antoni,Coach
25 June 1948  ,Portugal,POR,BENTO,Goalkeeper
21 November 1961  ,Portugal,POR,JOAO PINTO,Defender
28 April 1957  ,Portugal,POR,ANTONIO SOUSA,Midfielder
2 November 1957  ,Portugal,POR,RIBEIRO,Midfielder
3 January 1961  ,Portugal,POR,ALVARO,Defender
15 January 1958  ,Portugal,POR,CARLOS MANUEL,Midfielder
22 July 1958  ,Portugal,POR,PACHECO,Midfielder
6 April 1957  ,Portugal,POR,FREDERICO,Defender
22 November 1956  ,Portugal,POR,GOMES,Forward
28 February 1966  ,Portugal,POR,FUTRE,Forward
26 November 1962  ,Portugal,POR,BANDEIRINHA,Defender
22 August 1954  ,Portugal,POR,JORGE MARTINS,Goalkeeper
6 November 1964  ,Portugal,POR,MORATO,Defender
10 July 1962  ,Portugal,POR,JAIME MAGALHAES,Midfielder
8 June 1958  ,Portugal,POR,OLIVEIRA,Defender
29 October 1957  ,Portugal,POR,JOSE ANTONIO,Defender
3 August 1959  ,Portugal,POR,DIAMANTINO,Forward
5 May 1961  ,Portugal,POR,SOBRINHO,Defender
28 April 1960  ,Portugal,POR,RUI AGUAS,Forward
1 February 1955  ,Portugal,POR,INACIO,Defender
24 December 1957  ,Portugal,POR,ANDRE,Midfielder
8 October 1947  ,Portugal,POR,DAMAS,Goalkeeper
8 September 1938  ,Portugal,POR,JOSE TORRES,Coach
24 July 1958  ,Scotland,SCO,Jim LEIGHTON,Goalkeeper
5 April 1962  ,Scotland,SCO,Richard GOUGH,Defender
3 August 1962  ,Scotland,SCO,Maurice MALPAS,Defender
6 May 1953  ,Scotland,SCO,Graeme SOUNESS,Midfielder
21 January 1959  ,Scotland,SCO,Alex McLEISH,Defender
2 May 1955  ,Scotland,SCO,Willie MILLER,Defender
9 February 1957  ,Scotland,SCO,Gordon STRACHAN,Midfielder
24 November 1958  ,Scotland,SCO,Roy AITKEN,Midfielder
18 April 1958  ,Scotland,SCO,Eamonn BANNON,Midfielder
25 November 1959  ,Scotland,SCO,Jim BETT,Midfielder
22 October 1964  ,Scotland,SCO,Paul McSTAY,Midfielder
13 April 1964  ,Scotland,SCO,Andy GORAM,Goalkeeper
11 December 1961  ,Scotland,SCO,Stephen NICOL,Defender
12 June 1956  ,Scotland,SCO,David NAREY,Defender
14 July 1957  ,Scotland,SCO,Arthur ALBISTON,Defender
22 November 1959  ,Scotland,SCO,Frank McAVENNIE,Forward
27 September 1956  ,Scotland,SCO,Steve ARCHIBALD,Forward
16 October 1960  ,Scotland,SCO,Graeme SHARP,Forward
30 December 1961  ,Scotland,SCO,Charlie NICHOLAS,Forward
10 October 1956  ,Scotland,SCO,Paul STURROCK,Forward
25 February 1956  ,Scotland,SCO,David COOPER,Forward
25 November 1951  ,Scotland,SCO,Alan ROUGH,Goalkeeper
31 December 1941  ,Scotland,SCO,FERGUSON Alex,Coach
13 June 1957  ,Soviet Union,URS,Rinat DASAEV,Goalkeeper
5 March 1958  ,Soviet Union,URS,Vladimir BESSONOV,Defender
8 April 1955  ,Soviet Union,URS,Aleksandre CHIVADZE,Defender
30 December 1962  ,Soviet Union,URS,Gennadi MOROZOV,Defender
19 February 1959  ,Soviet Union,URS,Anatoli DEMYANENKO,Defender
10 October 1955  ,Soviet Union,URS,Aleksandr BUBNOV,Defender
19 March 1962  ,Soviet Union,URS,Ivan YAREMCHUK,Midfielder
19 December 1964  ,Soviet Union,URS,Pavel YAKOVENKO,Midfielder
20 April 1961  ,Soviet Union,URS,Aleksandr ZAVAROV,Midfielder
22 March 1963  ,Soviet Union,URS,Oleg KUZNETSOV,Defender
5 November 1952  ,Soviet Union,URS,Oleg BLOKHIN,Forward
16 February 1958  ,Soviet Union,URS,Andrei BAL,Midfielder
11 September 1963  ,Soviet Union,URS,Gennadi LITOVCHENKO,Midfielder
3 September 1962  ,Soviet Union,URS,Sergei RODIONOV,Forward
19 February 1957  ,Soviet Union,URS,Nikolai LARIONOV,Defender
21 July 1959  ,Soviet Union,URS,Viktor CHANOV,Goalkeeper
1 January 1958  ,Soviet Union,URS,Vadim YEVTUSHENKO,Forward
4 February 1964  ,Soviet Union,URS,Oleg PROTASOV,Forward
25 September 1960  ,Soviet Union,URS,Igor BELANOV,Forward
7 November 1961  ,Soviet Union,URS,Serguei ALEINIKOV,Midfielder
25 March 1961  ,Soviet Union,URS,Vasili RATS,Midfielder
11 August 1960  ,Soviet Union,URS,Sergei KRAKOVSKY,Goalkeeper
6 January 1939  ,Soviet Union,URS,LOBANOVSKYI Valeriy,Coach
23 October 1961  ,Spain,ESP,Andoni ZUBIZARRETA,Goalkeeper
9 August 1960  ,Spain,ESP,TOMAS,Defender
8 June 1955  ,Spain,ESP,Jose Antonio CAMACHO,Defender
16 May 1957  ,Spain,ESP,Antonio MACEDA,Defender
15 March 1957  ,Spain,ESP,VICTOR,Midfielder
24 February 1957  ,Spain,ESP,Rafael GORDILLO,Midfielder
26 August 1958  ,Spain,ESP,Juan Antonio SENOR,Midfielder
23 August 1956  ,Spain,ESP,GOIKO,Defender
22 July 1963  ,Spain,ESP,Emilio BUTRAGUENO,Forward
6 March 1959  ,Spain,ESP,Francisco CARRASCO,Forward
7 October 1958  ,Spain,ESP,JULIO ALBERTO,Defender
27 September 1958  ,Spain,ESP,QUIQUE SETIEN,Forward
17 February 1952  ,Spain,ESP,Francisco URRUTICOECHEA,Goalkeeper
8 February 1959  ,Spain,ESP,Ricardo GALLEGO,Midfielder
12 October 1961  ,Spain,ESP,CHENDO,Defender
28 April 1957  ,Spain,ESP,Hipolito RINCON,Forward
1 November 1962  ,Spain,ESP,FRANCISCO,Midfielder
16 January 1959  ,Spain,ESP,Ramon Maria CALDERE,Midfielder
11 September 1962  ,Spain,ESP,JULIO SALINAS,Forward
10 July 1964  ,Spain,ESP,ELOY,Forward
23 March 1963  ,Spain,ESP,MICHEL,Midfielder
2 September 1963  ,Spain,ESP,Juan Carlos ABLANEDO,Goalkeeper
19 January 1922  ,Spain,ESP,MUNOZ Miguel,Coach
20 January 1956  ,Uruguay,URU,Rodolf RODRIGUEZ,Goalkeeper
13 April 1962  ,Uruguay,URU,Nelson GUTIERREZ,Defender
25 September 1959  ,Uruguay,URU,Eduardo ACEVEDO,Defender
9 April 1958  ,Uruguay,URU,Victor DIOGO,Defender
10 February 1960  ,Uruguay,URU,Miguel BOSSIO,Midfielder
6 March 1962  ,Uruguay,URU,Jose BATISTA,Defender
7 June 1956  ,Uruguay,URU,Antonio ALZAMENDI,Forward
24 January 1961  ,Uruguay,URU,Jorge BARRIOS,Midfielder
11 December 1961  ,Uruguay,URU,Jorge DA SILVA,Forward
12 November 1961  ,Uruguay,URU,Enzo FRANCESCOLI,Midfielder
6 August 1956  ,Uruguay,URU,Sergio SANTIN,Midfielder
4 September 1959  ,Uruguay,URU,Fernando ALVEZ,Goalkeeper
2 September 1959  ,Uruguay,URU,Cesar VEGA,Defender
19 October 1956  ,Uruguay,URU,Alfonso PEREIRA,Defender
27 December 1957  ,Uruguay,URU,Eliseo RIVERO,Defender
24 April 1959  ,Uruguay,URU,Mario SARALEGUI,Midfielder
26 October 1963  ,Uruguay,URU,Jose ZALAZAR,Midfielder
8 August 1959  ,Uruguay,URU,Ruben PAZ,Midfielder
20 June 1959  ,Uruguay,URU,Venancio RAMOS,Forward
21 September 1964  ,Uruguay,URU,Carlos AGUILERA,Forward
31 July 1959  ,Uruguay,URU,Wilmar CABRERA,Forward
1 February 1958  ,Uruguay,URU,Celso OTERO,Goalkeeper
15 June 1929  ,Uruguay,URU,BORRAS Omar,Coach
